custo_frete,distancia_km,peso_carga_kg,consumo_combustivel_kml,id
4526.056001246974,415.0843289467781,10760.371633114695,12.11424178460333,142.0
6769.545651907363,771.010333543959,20501.476500492376,5.471858210261678,143.0
7422.688839109661,486.273549234316,17189.092937875837,11.511553525689216,144.0
3027.0502127336617,463.0187168473281,8377.33396999793,3.2537978801929954,145.0
4732.277752141835,103.48607366407256,26419.58459747716,8.027195735807352,146.0
8597.378289932369,933.8682842708504,24024.06763740438,12.310380782433445,147.0
6115.972283458566,778.8845836818491,19924.32912242355,7.064795469293177,148.0
5050.547045870042,124.64418931248456,25592.16100828013,9.764845217344794,149.0
6144.456082206374,454.0373731430866,26085.17892831417,5.4597507939109295,150.0
13349.250332503,1366.985534651648,21396.70781309353,11.903944693514068,151.0
4776.022490007196,397.3647414671101,25191.893186728325,3.627349239225115,152.0
6003.961714653073,260.0975645322735,21075.408119243868,13.230511738506005,153.0
5680.5455981462965,759.7065024024664,20564.152766928863,5.378356637060017,154.0
12581.664649043556,1479.193158460371,18749.035657347937,13.492776380499969,155.0
6119.579763627941,400.9801436916756,22705.140866950416,7.230350895606207,156.0
9463.703035737382,1024.596543738524,5178.850606145674,11.67220289369384,157.0
10898.073816965603,1154.3484422266406,26485.68739636839,6.830703573434262,158.0
7720.405280598768,394.57443878897953,26219.384068484345,13.87094005481577,159.0
6099.70561404333,1105.9137054871965,1362.7948495194948,4.519645506220492,160.0
6635.703058524933,583.2855424429172,24861.5941416605,5.1422374712711845,161.0
6936.642219099478,966.8434543606902,4301.661090466633,8.916361501905627,162.0
7631.740810010486,968.6180806032974,10386.006200644686,3.9832612684577535,163.0
8274.299748848938,826.8732919083998,22433.49356060243,5.351762216421143,164.0
3997.466399891048,180.92016657889204,5242.416933425092,14.325196586544171,165.0
10250.52722110126,1261.188618604395,24630.027211512333,14.717875933774646,166.0
7916.86098663386,515.131094209017,25047.958249753385,7.515111951965063,167.0
6547.04942225006,320.4518400797886,15470.298145944667,14.079432252167228,168.0
2202.5472488802648,109.12395525440768,688.3832156465905,9.53789610808118,169.0
7220.991597181457,906.7947676229506,8967.624928659927,6.2369095904852045,170.0
9392.894269408454,1032.4683246713091,18699.3440920844,11.428784652967185,171.0
6814.743246906987,74.05235194539142,29444.99225180899,10.906821678898286,172.0
6920.645111424892,792.5349345339574,19138.49904699172,14.8695038293048,173.0
3547.437457593169,378.41887403701,8164.205641392714,6.1805674489114,174.0
10659.81687647922,985.5005460937024,19203.168241438536,11.064714031940824,175.0
4445.168895985947,302.8313220572376,16429.568701617736,3.6242850603533623,176.0
10255.19967812509,1051.8597202485755,23505.43915695873,4.363752464360633,177.0
2807.0211519375835,610.7662521357793,3655.928845395273,3.047020499413119,178.0
13407.227081204011,,22950.323123809827,14.993528172716076,179.0
6431.444548760756,249.40536901169023,16467.364070945252,12.627284365769732,180.0
6419.964156530072,544.5462090228748,28908.26411384034,12.440676176802487,181.0
3659.046209966942,214.5366057988541,10585.22889814124,9.116712903458156,182.0
10083.8952110437,1390.805746503916,19162.34584745147,6.600804994865279,183.0
8753.67147720968,1322.1420624024224,27994.829112545514,4.815171413552111,184.0
3481.097545218456,424.0153601869756,3524.0369757250382,6.416096866157564,185.0
10225.222444503868,1006.9768667495596,28148.24037347531,7.511654663149669,186.0
10278.34500547418,1234.972190291763,20792.628807873996,12.075721163763529,187.0
6662.646657497951,855.0411768192204,2501.193243602571,9.47594146683783,188.0
6063.140202034965,817.9933386162094,9378.42522493108,3.929803518665792,189.0
4773.662980894479,400.6858218056549,21391.076615035807,3.216348107506947,190.0
1314.094547781969,184.99901331855384,2486.842743328765,4.227986154408757,191.0
10766.227990439234,1350.962849032324,17674.02857520006,7.925984564368552,192.0
9101.015171837022,1355.6061828868292,10703.550180112225,14.19831500458822,193.0
8860.040436055564,967.9971130462384,18817.007774140573,10.64882977451066,194.0
6802.773485069319,541.593197020616,1849.3899974691287,12.621910798506182,195.0
6674.728771061003,556.3538831883583,26210.3357814951,8.596495134054582,196.0
9175.648509048382,1102.6357343618472,29217.924590733208,7.339992998340513,197.0
11247.916091044248,1350.8098769312369,29081.8967309279,4.300804472599473,198.0
11808.520493397751,1336.2753151844202,22614.72903641628,13.51119626623446,199.0
9562.883467577036,1180.8195414935549,4337.544083853643,12.397920348334834,200.0
8233.587782539016,980.9458869237172,22868.764279906165,5.017417171172701,201.0
423.6790523194145,172.00294924282082,1225.3140355346443,9.147126766515123,202.0
4486.685603633178,284.36163543719,1152.644770105419,8.848497695054938,203.0
11939.414122238417,1352.903573364265,10046.501464911467,10.501098632238342,204.0
10292.997646641104,929.3221365064054,14914.97411693764,14.354242727895134,205.0
1091.974241913747,63.33572484411299,23227.0188253299,9.957257301149756,206.0
5398.999699542175,197.13373715574656,20657.213609891904,9.482607201343423,207.0
6679.830038312959,1012.0775652066808,13654.129838114077,3.6038751952159673,208.0
810.6293372475482,57.339296577017095,8571.986655309143,3.754889712216287,209.0
5579.74010906468,283.17167455537304,29915.17275465248,5.248161495921467,210.0
6064.537371664345,845.6639945815499,13072.348415961202,3.38964926030098,211.0
9540.53665869244,1053.2480366544053,13815.917217725426,11.920234746840148,212.0
7901.982322800243,995.3438262787708,5326.902725154241,11.679963647927558,213.0
4076.363518148317,375.1904987178117,23946.88168812292,4.632674813179715,214.0
9539.64950599073,1082.659870953927,20963.62566055392,13.032946809543372,215.0
2904.8541693842963,2585.469777072112,7012.703577268431,4.857432418153344,216.0
2508.5101282706414,521.8295623309382,2930.24084566736,6.614107043968305,217.0
7545.435542259473,1132.412537421135,20574.72941120404,5.98772278993638,218.0
8223.114966911775,991.9677036184612,19808.08082129349,7.467685182876574,219.0
9897.932444170696,1281.373945216558,8561.156046447175,6.055965190679542,220.0
9110.666121569691,1003.5386938354978,28550.475086387105,8.867411117261424,221.0
5686.20629543428,874.0474748364338,4956.207807536557,7.8888945762562255,222.0
4041.009701026904,185.82841335073408,13253.876630756757,14.838833889351918,223.0
6514.366271978402,583.1879144361786,28336.66964494417,3.671116201538708,224.0
5581.407388564341,434.5434331385019,12881.955849320608,4.70617651664822,225.0
6682.041371896647,403.7849828996712,19336.515456090525,3.63391072690323,226.0
10914.648240624863,1460.865304391046,12229.03473990243,10.510094339788507,227.0
4829.709359191952,619.9917007668026,8589.348469285766,3.654111328964635,228.0
11734.05384896472,1343.4675050068142,29527.340614814933,13.03727684851348,229.0
7535.376449255148,965.1510076960312,12575.353186293769,9.143263568183134,230.0
11193.96799157678,1202.47639013539,26875.926508534467,9.324091494978404,231.0
6255.436498837533,778.8237850025286,7283.660873787042,9.73913409254633,232.0
5958.882488382591,886.5106327082207,6786.588768739957,5.049764475674529,233.0
5011.708277420417,764.1506560373526,1418.455445093085,5.372283637373851,234.0
4412.262260382418,333.10233230716454,19724.17134858861,6.825807874476056,235.0
8574.342688525901,1097.5555671291827,11371.527139850954,10.121956989862216,236.0
3970.332998188848,457.1199255392409,25998.56837026929,5.521413311282574,237.0
3300.292009506423,85.25815132560807,14459.692247400935,4.395980725599134,238.0
13115.897124051688,985.9348290653934,29061.70612348429,14.641402637021187,239.0
2232.065437405341,306.810485140221,5973.002713242074,3.263781777715475,240.0
12581.073999835802,1413.6649473117257,26124.38345469052,12.63236886403226,241.0
12849.803578230634,1433.1964366537518,23409.607157356382,12.456421794900264,242.0
11800.515416743896,1376.5533658196505,23242.194416999533,6.566569366141152,243.0
6136.943489474164,586.7301153703944,25421.105229448185,4.627519392087761,244.0
1803.272741520433,72.41209396685777,22950.207732818468,4.747543760465081,245.0
11418.727359791712,1396.061915752202,18973.49948812676,11.36917940684631,246.0
6062.871973724817,670.8670150601058,4371.723891630434,10.713679093034084,247.0
9537.122911093124,1451.6494876133208,1459.5222949919316,12.392948091016642,248.0
12719.18867582687,1447.2489667794166,27665.011510562763,14.249774068789256,249.0
10707.74309683209,1286.863710427672,18691.18427836177,11.303128359199103,250.0
6120.345155711531,476.95089350089927,23997.8500837972,4.8702184386173215,251.0
6016.521459802884,608.3917064727916,14704.909369620227,5.921311401184928,252.0
9220.379320530625,1284.1481736994424,3960.591574390637,13.106324770477377,253.0
4453.596041368588,509.5369074766026,4192.9808699752375,5.511672910010503,254.0
4040.2627232155296,295.7644826948341,20724.175973254656,3.870267803453777,255.0
8536.109174013174,857.3618305646078,13194.02389953415,11.439360648507003,256.0
8617.290474131496,1407.4244225331324,6415.479437659933,7.830316265881704,257.0
9677.574257040524,1059.243205178711,15002.039128872388,14.040480630550842,258.0
5159.2334360271,876.5886966295792,2394.163643716456,10.803060853123938,259.0
3168.4402927283872,190.9059159676144,17668.156356474763,4.085027733499929,260.0
8994.677419191285,941.760478713796,8435.305430835382,14.374278807043927,261.0
10017.492326164136,1485.5780826511818,24027.99346879705,6.102687163682951,262.0
3320.386389914344,253.12182209295983,9655.677788245426,7.046549884875429,263.0
4561.144862358696,801.5779959274182,13928.994397913137,7.827124964202504,264.0
6050.099567044937,1322.1909542955354,842.8059272889687,3.614691556851759,265.0
6569.4532549514815,1124.1144957435963,2637.183189939487,8.958185066767259,266.0
7508.9355429677535,1060.6728244431386,12078.559913997202,4.479821892903507,267.0
8704.566967766812,1068.6019217813084,14658.195624155143,7.811643920260221,268.0
6062.019388535977,571.262169268645,18200.60616951946,7.208517455905012,269.0
5361.16829544625,475.7081741835154,9104.046071924446,12.27408100111804,270.0
10366.57242086233,1223.5736754438446,21001.965640733004,12.638046139592774,271.0
10394.91984990652,1224.6644222848122,25873.61071708153,4.840954588669057,272.0
10579.377423534328,1307.2548619411505,23505.60417235382,7.398614248550714,273.0
8199.971530983104,1374.1988012068834,1668.7553477765357,7.48023793238198,274.0
7681.412446840258,791.4464783483598,14674.954944105952,4.816925327233021,275.0
8711.800615934771,777.1986272964394,3595.4402633361588,12.581442060614286,276.0
7853.278382074921,1207.528009501824,7640.32796794456,11.486739940025078,277.0
9502.319505600271,992.4476996277594,29606.54650138082,5.284581435564417,278.0
10379.643899989318,1067.85197202367,4703.6185155946405,7.400662903125589,279.0
8675.354506799062,1203.8993706823464,15217.200526815004,4.26966029827817,280.0
10799.236613603389,1340.507745635471,18735.594162384517,10.538479165116527,281.0
5658.295229301815,540.0929774347269,21222.716631051066,4.456463094583436,282.0
8130.363545116535,594.5952813279188,17009.636162863964,14.831210023499011,283.0
4238.729209533644,186.27381276926005,788.2399988659179,12.368184896254348,284.0
5747.397526374443,888.5062044444522,10130.60859319776,7.682862595007941,285.0
4049.900642192901,102.11629700527602,15772.493479848988,9.942767187352253,286.0
4452.514298359567,725.1171262920673,3092.061724772584,13.936101794596905,287.0
6989.044705025497,836.8347203259862,10843.494470670832,9.649191364749914,288.0
2591.4810223976137,465.4848155860124,1479.4917093453137,5.093981836775463,289.0
6663.413338262906,906.7082278250656,2818.065666073112,7.544440266973911,290.0
2659.21762578318,94.22536241162167,12209.236647947084,13.117738380356943,291.0
2596.079770774821,104.1548736863609,4415.11474427028,10.730556191875417,292.0
11066.382340075852,1242.7708129565044,17242.455023715964,10.808692612005604,293.0
6949.342223394713,572.2764300463311,20839.216589549334,13.40185782826187,294.0
4423.5190395900845,234.23774334523293,24117.307623717945,13.727676689550057,295.0
7741.742181319153,807.2527270794664,6404.432205221898,14.037510861353235,296.0
6617.635948344123,1166.4906519929857,5440.736176642557,4.138190319037873,297.0
3893.194546977139,362.9404898704226,3584.7512898648074,9.52951202355721,298.0
8340.778450302852,953.1911899375503,19274.692361537283,11.886114254619825,299.0
7393.893687126039,173.75382424096358,21341.033931363585,12.083122141524166,300.0
1265.9177545825455,124.93849569448116,1431.79127235644,10.280594423640046,301.0
10747.932421623049,820.4642157738145,28118.261264188848,5.00144802220409,302.0
6496.092717153759,833.9209263346545,2033.152867718436,12.569046647299972,303.0
9029.90475165416,974.2733571723996,16468.241891381578,11.641336002179347,304.0
7887.820135982704,1102.8324338978591,21417.285323802036,4.033629258588436,305.0
11040.796510517375,1464.985515220675,26193.589150509524,8.565717896092515,306.0
6382.449830394024,798.6355050367332,21565.56449790662,5.087728794261643,307.0
7017.735145634687,518.2868857648066,24150.978450558858,7.049724548555663,308.0
6299.072907740969,1203.0199824146202,10513.780680012778,3.216973106468225,309.0
6592.168135630738,442.7067643300076,24537.34085552211,7.803958420929099,310.0
3454.09347267375,686.5085600231723,2863.3879683479167,9.598523053874526,311.0
5869.044894036757,163.76175294628564,26897.091353785567,10.434991113925042,312.0
5140.709833656685,86.75857795241339,16653.97509653522,10.96188414154452,313.0
11022.809471942846,1445.8402012829913,24610.284213893563,13.03549575722952,314.0
9491.048392222974,1262.1711747426984,13843.389393289854,5.58555488730876,315.0
8184.908979485703,1059.162598835862,19485.542008297485,4.445781869261616,316.0
9059.912364677852,642.9817694006913,16028.87849761534,13.218446062775108,317.0
3835.237283123131,301.2767641027264,22081.89089178229,4.879353778711799,318.0
7430.387105285211,276.8337118730748,2908.0844699023924,14.697120976034345,319.0
2523.60925569697,412.8522023386632,2280.386477721632,13.110458752783645,320.0
6483.447912948219,846.3786638238747,7789.54540329932,9.01051927067519,321.0
7208.3189550992865,1086.1640879150905,5206.568063339056,14.777057099064304,322.0
10342.950829359525,1007.2861962407104,26217.615214469948,4.16852074929605,323.0
4041.858848568724,455.9041505716171,6966.812627062307,6.636789134101219,324.0
12061.62930820278,1434.5546569616315,29288.025046664374,10.658692980487338,325.0
8526.849814189927,1119.9505292088645,10438.425857247652,7.200082421678145,326.0
7679.60367041593,853.813376141531,5872.478512816629,14.140470623769502,327.0
7228.327061494794,936.9950820398108,23796.10596070313,3.787513058133811,328.0
5947.229536646328,658.4200905202954,19931.879377275844,9.592941984731574,329.0
5752.319481501856,409.2099347766783,15196.7736353676,10.090395208741374,330.0
7064.505525242475,566.1603840443292,16883.22475266012,10.832737485326687,331.0
9825.00571916794,1148.8768601733352,21716.45245903178,6.067994679981773,332.0
4465.980555847258,70.87055851314601,7239.414869273312,7.374797130238374,333.0
4531.776062824487,218.30532873502852,29891.85052367389,13.124166355979732,334.0
4509.304431166397,116.70383093154148,29256.3982833301,5.339313227641918,335.0
6289.965260573494,109.0567633625067,19684.60774723464,12.922414166080344,336.0
8916.590054848499,1290.4178468159605,6386.502302409782,9.751865074832908,337.0
7499.270368850008,1070.3038961010343,20566.73315172309,12.146250134328984,338.0
4972.363671554087,737.5520521766215,2629.853064885687,11.563288395161658,339.0
2526.3199848279173,191.85953294395213,1404.2488150712788,5.490137944618548,340.0
6881.72747802975,762.843018919407,8101.645211080803,9.825752837206474,341.0
8452.463325613327,736.5340676318202,14147.377223809832,13.412677833661109,342.0
4973.187472578778,301.142711369522,26114.038909547224,8.185394841623152,343.0
8770.274296241172,679.0848913950609,21951.487558106088,14.5990892426798,344.0
6119.596494268701,627.8318648761915,22409.84237539944,8.426581201220618,345.0
7222.762069147006,942.982642175714,13052.053366218222,4.713427640014617,346.0
7512.792626093913,970.8857937580837,10705.082280135406,7.673216160932078,347.0
3786.244176826286,115.69081416946456,11445.64350804578,14.420428876686444,348.0
8855.021338241624,593.1882912083832,29635.662130213703,6.836650192078251,349.0
5933.6061371136,957.4968777856428,1683.2211466682331,13.417177918404754,350.0
9078.861441292867,779.5475749411272,26077.429135612238,13.575008180182678,351.0
8814.185897976293,1291.9102697230674,17570.924552885604,7.202238291983533,352.0
9003.464731024436,1005.1057658474704,13439.154866092918,3.9990918966075855,353.0
6558.121684166601,286.2549192680731,21895.100982246528,11.694694909905818,354.0
2945.615938119167,152.3246837306233,14856.733772028734,6.738147588167832,355.0
9733.439704234488,981.5079533991576,26265.98552340899,12.39508337109087,356.0
6672.906510065539,88.44140028535162,27070.704988332127,8.311858179125197,357.0
6609.314248401564,899.3745928465218,12940.767342766934,8.82320090811146,358.0
8635.845656140273,1413.3338500661885,8666.420018434022,12.334912880982442,359.0
8028.300115962263,884.4375579200245,17974.334693504185,7.588359972739535,360.0
7782.849830749337,612.8463929994567,27414.718695692383,8.317528143874974,361.0
7754.18473971073,982.767916741412,6714.534575667164,7.514285625235466,362.0
7614.327875113194,714.4666912126991,18877.51421512274,7.408086183327359,363.0
9751.801807110764,841.1443445081056,19131.02649272936,9.311358922817512,364.0
10111.284456181616,1415.1239727259615,22126.83416125079,12.705593334013807,365.0
3752.8095491498552,609.8488248111227,4381.246711254164,7.34121974307079,366.0
11900.729896772296,1443.7263175446756,21616.83645812161,9.29105664645284,367.0
10649.558169492906,1362.7584308362923,27316.45935963641,11.04872790531121,368.0
2039.6175962590216,333.89714544447986,5800.651711672138,6.23327335564386,369.0
4635.521523921401,150.5738862689899,7507.52808525439,6.330273658828711,370.0
5116.505410601184,196.12810199726863,29156.155274228367,14.200957524281458,371.0
2951.201185350697,76.42164719474711,5838.820104929948,11.682414879973065,372.0
5431.028062625276,186.94229309609617,25704.360254402585,9.926240114679707,373.0
10167.683556363036,1040.3598214537174,15022.196765217026,10.772640653047343,374.0
346.96497599176587,153.22354026733203,7793.316694893722,3.3515933172410204,375.0
7680.207797237999,512.5146639259539,26187.122087539086,10.417235586740365,376.0
8671.440744264415,1275.069200905709,13636.505022578633,9.114106478690424,377.0
4524.843172240419,83.7443068169475,15687.11194092586,9.548996157353228,378.0
7820.444396866195,1230.9792997539569,11097.384397293088,7.313085921969805,379.0
6460.495739537024,458.6894234214299,17992.05011733036,3.977686772555303,380.0
1802.1345666254952,221.3390000514016,5323.954241258171,5.320070803344626,381.0
6924.842587833284,1060.2688897780183,12036.90533122694,14.40893655855206,382.0
8511.631689752197,961.9671278308318,29097.663508890982,22.87760555912066,383.0
